timestamp,open,high,low,close,volume
1761219900000,109169.80,109300.80,109093.20,109218.50,749.969
1761220800000,109218.50,109218.50,108639.40,108891.20,4124.547
1761221700000,108891.20,109188.00,108808.80,109083.60,1122.486
1761222600000,109083.50,109083.50,108750.00,109035.30,903.019
1761223500000,109035.30,109159.50,108971.70,109135.00,893.543
1761224400000,109134.90,109195.20,108750.30,109043.20,1257.740
1761225300000,109043.20,109127.10,108897.80,109106.00,866.889
1761226200000,109106.10,109577.30,108970.00,109330.00,3084.176
1761227100000,109330.00,109584.80,109178.60,109450.00,1701.663
1761228000000,109450.00,109513.80,108800.00,108858.80,2660.094
1761228900000,108858.90,109430.00,108647.40,109255.60,2854.003
1761229800000,109255.60,109851.60,109206.60,109503.90,2459.812
1761230700000,109503.90,109676.00,109313.60,109544.20,1126.401
1761231600000,109544.30,110088.00,109428.30,109818.20,2806.544
1761232500000,109818.10,109867.70,109444.40,109724.70,1451.453
1761233400000,109724.70,110056.00,109553.40,109653.20,2163.128
1761234300000,109653.10,109999.00,109604.40,109849.00,819.206
1761235200000,109849.00,110000.00,109707.20,109947.10,999.594
1761236100000,109947.10,110050.00,109716.60,109765.10,759.219
1761237000000,109765.20,109858.20,109581.70,109775.80,920.132
1761237900000,109775.90,110551.20,109766.00,110197.80,3189.806
1761238800000,110197.80,110219.50,109575.90,109880.70,2705.579
1761239700000,109880.70,110150.00,109840.00,110148.40,929.210
1761240600000,110148.50,110983.10,110046.50,110673.00,4210.230
1761241500000,110673.10,111240.00,110673.00,111175.20,3483.230
1761242400000,111175.60,111235.60,110692.10,110719.50,2444.548
1761243300000,110719.40,110856.60,110431.50,110475.00,2074.371
1761244200000,110475.00,110529.20,110334.90,110472.30,1224.489
1761245100000,110472.40,110566.70,110199.30,110518.10,1081.480
1761246000000,110518.20,110579.70,110041.60,110310.00,1210.702
1761246900000,110310.10,110512.00,110147.50,110482.70,612.045
1761247800000,110482.90,110485.80,110242.30,110285.40,373.400
1761248700000,110285.50,110485.60,110137.80,110137.80,668.927
1761249600000,110137.90,110145.80,109727.90,109852.10,2545.014
1761250500000,109852.00,109979.60,109800.00,109905.80,557.288
1761251400000,109905.80,110008.60,109740.10,109836.20,705.940
1761252300000,109836.20,109850.00,109260.00,109469.90,2815.486
1761253200000,109470.00,109668.40,109350.30,109668.40,1134.244
1761254100000,109668.40,109677.90,109535.40,109604.10,480.077
1761255000000,109604.10,109660.20,109313.60,109414.60,1001.687
1761255900000,109414.50,109562.50,109414.50,109493.30,393.498
1761256800000,109493.20,109956.80,109467.50,109814.80,1354.342
1761257700000,109814.80,109944.90,109732.80,109932.80,438.318
1761258600000,109932.90,110143.90,109925.80,109954.70,906.110
1761259500000,109954.70,110011.10,109809.00,109890.00,562.499
1761260400000,109890.00,109980.00,109782.70,109972.50,456.283
1761261300000,109972.40,110050.20,109926.30,110018.80,490.204
1761262200000,110018.70,110034.40,109914.90,110020.00,362.149
1761263100000,110019.90,110034.00,109913.10,110025.90,561.667
1761264000000,110026.00,110269.20,109927.80,110170.60,1453.549
1761264900000,110170.50,110400.00,110082.00,110109.10,1388.601
1761265800000,110109.10,110485.00,110068.40,110329.70,1058.649
1761266700000,110329.60,110698.40,110329.60,110443.10,1306.556
1761267600000,110443.20,110621.80,110426.40,110449.40,567.167
1761268500000,110449.40,110452.10,110075.10,110184.90,1326.872
1761269400000,110185.00,110359.00,110150.20,110358.90,612.225
1761270300000,110359.00,110621.00,110358.90,110534.90,811.591
1761271200000,110534.90,110545.00,110342.20,110400.00,447.108
1761272100000,110400.00,110514.40,110284.80,110367.50,487.160
1761273000000,110367.60,110645.90,110330.00,110641.70,747.048
